7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5
129.5,134.2,139.7,146.0,151.4,157.0,164.6,168.4,172.2,172.5,174.4,172.6
120,120,120,120,120,120,120,120,120,120,120,120
5.1,5.4,6.1,5.9,7.8,7.5,7.5,5.8,6.5,6.4,5.9,4.9
