7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5
127.43,133.21,139.50,144.24,151.81,158.73,167.44,172.10,174.50,177.95,177.09,175.39
225,225,225,225,225,200,50,50,50,75,75,75
5.28,6.17,6.62,6.93,7.53,8.27,6.18,6.08,7.33,6.12,6.66,5.49
