7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5
130.08,134.87,138.86,145.56,151.73,157.23,167.17,170.65,172.78,173.77,174.68,174.80
50,50,50,50,50,50,50,50,50,50,50,50
4.30,5.91,5.58,6.28,7.78,6.73,5.81,6.76,6.78,6.99,5.88,6.01
