7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5
129.60,135.15,141.23,147.19,152.04,159.35,166.81,170.12,173.29,174.52,174.90,174.59
150,150,150,145,150,150,150,150,150,150,150,150
4.83,5.58,6.74,6.71,7.22,7.66,7.13,6.34,6.13,5.79,4.99,5.51
