7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5
124.75,128.21,132.94,139.36,142.27,148.92,158.29,166.01,166.32,169.69,171.66,170.78
60,60,60,60,60,60,60,60,60,60,60,60
4.61,5.19,4.63,5.00,5.44,6.83,6.95,7.20,5.70,4.52,6.12,5.54
