7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5
126.06,132.77,138.46,141.38,150.09,157.44,163.48,168.29,170.61,170.77,172.25,171.86
100,100,100,100,100,100,100,100,100,100,100,87
7,7,10,10,10,7,7,7,7,6,6,6
