7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5
128.2,132.6,138.6,141.7,150.0,158.5,165.4,170.7,172.1,173.9,174.8,173.0
100,100,100,100,100,100,100,100,100,100,100,100
4.5,4.8,5.4,5.5,7.0,7.1,5.8,5.3,5.3,4.8,5.1,4.8
