7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5
117.46,124.14,129.64,134.32,139.43,144.95,150.60,156.08,162.57,166.86,170.17,171.00
119,120,120,120,118,120,120,120,119,120,120,121
5.78,4.91,6.22,6.59,6.45,6.6,7.57,8.30,6.08,5.13,6.36,6.40
