7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5
124.23,128.96,134.29,139.34,143.66,151.00,159.11,164.64,166.56,170.60,169.57,172.03
100,100,100,100,99,100,101,100,100,100,100,100
4.89,4.80,4.56,5.32,7.06,6.80,7.05,7.45,6.34,5.08,5.78,5.10
