7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5
129.57,135.61,140.48,144.78,153.51,159.72,167.07,171.87,173.84,175.67,176.37,176.34
150,150,150,150,150,150,150,150,150,150,150,100
5.56,5.13,5.36,6.07,6.74,6.44,7.26,5.55,5.32,5.38,5.83,6.06
