7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5
128.2,133.3,138.1,143.5,148.9,155.6,160.6,167.7,171.4,172.0,173.1,172.9
175,175,175,175,175,175,175,175,175,175,175,175
5.1,6.0,6.2,6.7,7.7,7.8,13.3,7.6,6.2,6.1,5.7,5.1
