7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5
128.10,132.39,138.43,143.59,148.57,154.32,161.72,167.50,171.17,172.37,174.12,173.48
150,150,149,150,150,150,150,150,150,150,150,150
5.78,5.44,5.76,6.69,6.88,7.50,8.09,7.06,6.76,6.25,5.81,5.37
