7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5
128.39,132.28,139.23,145.72,152.51,156.62,159.50,160.23,161.25,162.26,162.25,161.18
150,150,150,150,150,150,150,150,150,150,150,150
5.54,5.64,6.13,7.45,6.18,5.88,4.91,4.75,5.27,5.77,5.03,5.43
