7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5
118.21,125.90,131.86,135.90,141.08,145.67,148.80,154.94,161.74,165.29,167.68,169.25
120,120,120,120,120,120,120,120,119,120,120,120
4.67,5.39,6.06,5.62,6.20,6.90,8.29,7.89,7.38,6.46,5.83,5.56
