7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5
125.79,130.10,136.57,141.89,148.30,154.89,161.17,167.97,169.85,171.93,170.16,171.42
70,70,70,70,70,70,70,70,70,70,70,70
4.40,5.33,5.34,7.56,7.90,7.52,7.71,6.63,5.85,6.33,5.87,5.19
