7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5
123.63,129.23,133.37,139.31,143.68,148.46,157.94,163.08,167.11,169.95,170.45,170.70
96,105,104,105,104,85,105,105,104,103,100,107
5.58,5.24,6.29,7.12,6.64,6.73,8.21,7.12,6.83,5.85,5.56,5.78
