7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5
127.25,133.21,137.66,142.83,148.38,156.44,163.54,168.30,172.13,174.70,173.93,173.92
150,150,150,150,150,150,150,150,150,150,150,150
4.94,5.53,5.41,6.51,7.05,7.76,7.08,6.34,5.91,4.91,5.89,5.90
