7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5
127.6,131.3,136.2,141,151,154.8,160.3,167.1,170.1,169.7,169.5,171.7
69,61,69,63,63,60,61,63,60,60,61,61
6,5.3,5.3,6.1,7.6,8.3,6.6,5.8,5.7,6.1,5.5,5.7
