7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5
128.64,134.07,139.86,145.14,149.98,159.79,166.99,171.48,169.43,173.16,172.71,171.56
70,70,70,70,70,70,70,70,70,70,70,70
4.98,5.58,5.12,5.80,6.34,8.53,6.41,5.99,5.22,5.51,6.20,7.69
