7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5
125.5,132.1,137,144.1,152.4,154.3,158.3,158.4,160.1,159.5,161.1,158.6
64,64,60,63,64,61,62,61,61,60,63,62
5.4,4.7,5.7,6.8,5.3,5.3,6,4.5,5,4.4,5,4.6
