7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5
127.01,128.88,134.36,138.91,143.29,151.66,159.15,163.25,167.07,169.63,170.16,170.00
100,100,100,100,99,100,101,117,100,100,100,95
5.65,4.79,5.68,6.11,6.74,7.57,7.57,6.65,6.28,4.86,5.88,5.69
