7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5
122.19,128.09,132.25,139.01,143.73,148.44,159.97,162.31,167.54,170.18,171.32,171.15
100,101,99,101,100,99,102,99,100,99,100,100
4.89,5.49,5.96,5.84,6.09,6.93,8.05,7.71,5.94,5.59,5.39,5.74
