7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5
119.03,124.57,128.13,133.07,137.47,142.92,151.44,159.19,162.61,166.12,167.24,168.74
124,129,128,102,114,110,106,111,127,142,167,127
4.91,5.74,5.04,5.57,5.15,6.61,7.83,8.09,6.59,5.47,5.32,5.28
