7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5
127.5,133.0,139.8,146.3,153.9,157.0,161.0,162.2,164.5,165.0,163.9,162.4
101,100,101,101,98,99,102,98,95,99,100,128
4.6,5.9,7.0,6.3,6.9,6.4,5.4,5.6,5.5,5.0,5.0,5.3
