7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5
125.26,130.73,135.45,141.34,146.37,152.84,160.58,163.36,167.23,171.12,172.60,172.64
100,100,100,100,100,100,100,100,100,100,100,100
4.74,5.14,5.11,6.17,6.83,7.30,8.00,6.62,6.12,7.26,5.71,6.17
