7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5
126.72,132.09,137.11,142.12,147.06,156.05,163.49,167.55,171.33,173.29,173.96,173.86
150,150,150,150,150,150,150,150,150,150,150,150
5.71,6.24,5.59,6.08,6.07,7.95,7.52,6.81,5.85,4.87,5.98,6.13
