7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5
122.93,129.52,134.37,139.80,144.72,151.35,157.84,165.34,167.21,167.10,167.69,168.40
100,100,100,100,100,100,100,100,100,100,100,100
7,7,7,7,7,7,7,7,7,7,7,7
